mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.029600143432617188,0.004093332075803449,0.00864100456237793,0.0016793727800290248,bootstrap,entropy,5,sqrt,2,1,2,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.757847533632287,0.7354260089686099,0.7657657657657657,0.7530131027888874,0.01284922829880845,1380
0.0754545529683431,0.009606820113126803,0.017265160878499348,0.0012321129287837687,bootstrap,entropy,5,sqrt,2,1,2,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.7623318385650224,0.8071748878923767,0.7612612612612613,0.7769226625728868,0.021396018111270478,1232
0.10292506217956543,0.014777545499076682,0.02647256851196289,0.0039249405700778435,bootstrap,entropy,5,sqrt,2,1,2,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.7802690582959642,0.7309417040358744,0.7657657657657657,0.7589921760325348,0.020699566951681164,1362
0.23962179819742838,0.05538012435752014,0.053811868031819664,0.004583737122910514,bootstrap,entropy,5,sqrt,2,1,2,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 70}",0.7892376681614349,0.8071748878923767,0.7747747747747747,0.7903957769428621,0.013252615954861248,1095
0.2715049584706624,0.05550910121535068,0.05684645970662435,0.009599418210808156,bootstrap,entropy,5,sqrt,2,1,2,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 90}",0.7399103139013453,0.8026905829596412,0.7612612612612613,0.7679540527074159,0.026063200606273693,1319
0.028902053833007812,0.0016031473395013679,0.009309212366739908,0.0009394813713752036,bootstrap,entropy,5,sqrt,2,1,5,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.757847533632287,0.7354260089686099,0.7252252252252253,0.7394995892753741,0.013625938349048473,1410
0.0849169095357259,0.005221574728141864,0.022318124771118164,0.005489760838630877,bootstrap,entropy,5,sqrt,2,1,5,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.7623318385650224,0.7892376681614349,0.7432432432432432,0.7649375833232336,0.01886732996827236,1339
0.19321441650390625,0.02972495874636341,0.03224929173787435,0.001243922233878837,bootstrap,entropy,5,sqrt,2,1,5,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.7892376681614349,0.820627802690583,0.7702702702702703,0.793378580374096,0.02076584749583534,1081
0.23198175430297852,0.04285486822918118,0.0475159486134847,0.00781292231992817,bootstrap,entropy,5,sqrt,2,1,5,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 70}",0.7623318385650224,0.7668161434977578,0.7477477477477478,0.758965243270176,0.008140491468751008,1363
0.6286438306172689,0.2523414986370886,0.11719131469726562,0.032689903459092666,bootstrap,entropy,5,sqrt,2,1,5,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 90}",0.7892376681614349,0.7937219730941704,0.7702702702702703,0.7844099705086252,0.010164499981318615,1157
0.06781872113545735,0.00570035060826259,0.02360383669535319,0.003848233678311104,bootstrap,entropy,5,sqrt,2,1,8,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 10}",0.7757847533632287,0.8116591928251121,0.7702702702702703,0.785904738819537,0.018349773963904713,1136
0.16656859715779623,0.014124548520797078,0.05384222666422526,0.012933037027097508,bootstrap,entropy,5,sqrt,2,1,8,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 30}",0.7354260089686099,0.7937219730941704,0.7747747747747747,0.7679742522791849,0.024280172816407566,1316
0.3640263080596924,0.054667768945766526,0.08444078763326009,0.020085227076680513,bootstrap,entropy,5,sqrt,2,1,8,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 50}",0.7713004484304933,0.8161434977578476,0.7612612612612613,0.7829017358165341,0.02386011137829465,1175
7.743706385294597,10.588771422017283,0.05119729042053223,0.03654749768788386,bootstrap,entropy,5,sqrt,2,1,8,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 70}",0.7892376681614349,0.7892376681614349,0.7477477477477478,0.7754076946902059,0.019558536050272236,1258
0.3934319019317627,0.20433389311508549,0.1386276880900065,0.14809700119281768,bootstrap,entropy,5,sqrt,2,1,8,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 90}",0.7623318385650224,0.8161434977578476,0.7477477477477478,0.7754076946902059,0.029413468172657352,1258
0.1256708304087321,0.02041318443803117,0.04021867116292318,0.008192349292441519,bootstrap,entropy,5,sqrt,2,1,11,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 10}",0.7443946188340808,0.7533632286995515,0.7702702702702703,0.7560093726013007,0.010728121689384654,1369
0.17486015955607095,0.027021162302344165,0.052525838216145836,0.012465531811265987,bootstrap,entropy,5,sqrt,2,1,11,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 30}",0.7892376681614349,0.8161434977578476,0.7657657657657657,0.7903823105616827,0.020582543167043936,1100
0.3503119945526123,0.0459474632228371,0.0900871753692627,0.0244971949247041,bootstrap,entropy,5,sqrt,2,1,11,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 50}",0.7892376681614349,0.8026905829596412,0.7747747747747747,0.7889010086319503,0.011399066961310458,1105
0.2446762720743815,0.029832988876921384,0.05684908231099447,0.013453890083463836,bootstrap,entropy,5,sqrt,2,1,11,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 70}",0.7847533632286996,0.8251121076233184,0.7612612612612613,0.7903755773710931,0.026368410572563967,1101
0.25769909222920734,0.014643179124277888,0.05778892834981283,0.02533256391424378,bootstrap,entropy,5,sqrt,2,1,11,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 90}",0.7892376681614349,0.8071748878923767,0.7657657657657657,0.7873927739398591,0.016955462735074464,1125
0.024268627166748047,0.0020222479016545115,0.010307868321736654,0.004020655051973616,bootstrap,entropy,5,sqrt,2,5,2,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.7892376681614349,0.7937219730941704,0.7117117117117117,0.7648904509891056,0.03764758496931088,1342
0.06982723871866862,0.00849550595221567,0.015290260314941406,0.0012457927664030989,bootstrap,entropy,5,sqrt,2,5,2,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 30}",0.7802690582959642,0.7937219730941704,0.7567567567567568,0.7769159293822971,0.015276112285781334,1236
0.08975060780843098,0.004073163419356423,0.020951509475708008,0.0008273053924741563,bootstrap,entropy,5,sqrt,2,5,2,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7847533632286996,0.7982062780269058,0.7747747747747747,0.7859114720101267,0.00960085927147048,1135
0.11069258054097493,0.002159922536470829,0.02692731221516927,0.0028188936805000776,bootstrap,entropy,5,sqrt,2,5,2,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 70}",0.7623318385650224,0.8026905829596412,0.7657657657657657,0.7769293957634765,0.018269775373949998,1230
0.21621187527974448,0.1116617556189392,0.09041452407836914,0.07929465671621913,bootstrap,entropy,5,sqrt,2,5,2,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 90}",0.7443946188340808,0.8161434977578476,0.7657657657657657,0.7754346274525646,0.03007868094895091,1252
0.018951892852783203,2.29510133714575e-06,0.006647825241088867,0.00046766143107688016,bootstrap,entropy,5,sqrt,2,5,5,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.7668161434977578,0.7219730941704036,0.7702702702702703,0.7530198359794772,0.021998604208140253,1379
0.04786912600199381,3.3169804818962744e-06,0.014962275822957357,0.0042313190267232416,bootstrap,entropy,5,sqrt,2,5,5,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 30}",0.7847533632286996,0.7982062780269058,0.7477477477477478,0.7769024630011176,0.02133453062167466,1240
0.07778024673461914,0.005850192881091256,0.01829687754313151,0.0004662280987089898,bootstrap,entropy,5,sqrt,2,5,5,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.7892376681614349,0.8026905829596412,0.7657657657657657,0.7858980056289472,0.015258342867066914,1144
0.09242947896321614,0.001683405163501506,0.02292911211649577,0.0008041403177589128,bootstrap,entropy,5,sqrt,2,5,5,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 70}",0.7892376681614349,0.7892376681614349,0.7387387387387387,0.7724046916872028,0.023805423624966224,1291
0.11469316482543945,2.167730601149536e-06,0.02759408950805664,0.00046833836994112564,bootstrap,entropy,5,sqrt,2,5,5,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 90}",0.7847533632286996,0.7802690582959642,0.7612612612612613,0.7754278942619749,0.010183233462089294,1253
0.014626582463582357,0.00046889810231631523,0.004656155904134114,0.00046940472187651487,bootstrap,entropy,5,sqrt,2,5,8,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 10}",0.695067264573991,0.7982062780269058,0.7252252252252253,0.7394995892753741,0.04329920804346786,1410
0.040225982666015625,0.0004663195988948406,0.010305245717366537,0.00046881060819335056,bootstrap,entropy,5,sqrt,2,5,8,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 30}",0.7085201793721974,0.7757847533632287,0.7297297297297297,0.7380115541550519,0.028078131352918666,1414
0.06515129407246907,0.0009287204437214714,0.015954335530598957,4.103447800771582e-06,bootstrap,entropy,5,sqrt,2,5,8,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 50}",0.7892376681614349,0.7937219730941704,0.7702702702702703,0.7844099705086252,0.010164499981318615,1157
0.09076754252115886,0.0008271754151613381,0.02160962422688802,0.00047058425680493676,bootstrap,entropy,5,sqrt,2,5,8,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 70}",0.7802690582959642,0.757847533632287,0.7657657657657657,0.7679607858980056,0.009284207993385868,1317
0.11635287602742513,0.0009377958005403497,0.027594645818074543,0.0004673804622219159,bootstrap,entropy,5,sqrt,2,5,8,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 90}",0.7713004484304933,0.820627802690583,0.7702702702702703,0.7873995071304488,0.023499716822892043,1121
0.014625072479248047,0.0004680089703930598,0.004989226659138997,3.8262695049319976e-06,bootstrap,entropy,5,sqrt,2,5,11,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 10}",0.8026905829596412,0.8116591928251121,0.7792792792792793,0.7978763516880109,0.013650331311277379,1061
0.03989036877950033,3.596531072929624e-06,0.010641018549601236,0.00047232858068254333,bootstrap,entropy,5,sqrt,2,5,11,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 30}",0.7533632286995515,0.7623318385650224,0.7657657657657657,0.7604869443434467,0.0052286682457586475,1356
0.06661279996236165,0.0002982913612415427,0.017620245615641277,0.0012464801852428338,bootstrap,entropy,5,sqrt,2,5,11,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 50}",0.7847533632286996,0.8295964125560538,0.7747747747747747,0.7963748501865093,0.02384180098885634,1070
0.09475843111673991,0.0008279634632859787,0.022593975067138672,0.00046194229839498,bootstrap,entropy,5,sqrt,2,5,11,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 70}",0.7892376681614349,0.8116591928251121,0.7432432432432432,0.7813800347432635,0.028477972089528916,1197
0.12168550491333008,0.00215807164017474,0.028590679168701172,0.0012467472795923394,bootstrap,entropy,5,sqrt,2,5,11,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 90}",0.7802690582959642,0.8026905829596412,0.7387387387387387,0.7738994599981147,0.026493878936723225,1277
0.014960765838623047,1.6858739404357613e-06,0.004651467005411784,0.0004699717583539533,bootstrap,entropy,5,sqrt,2,9,2,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 10}",0.7757847533632287,0.7085201793721974,0.7927927927927928,0.7590325751760729,0.03638630647826133,1361
0.0399008591969808,5.841120028499908e-06,0.010965108871459961,3.186851764641352e-06,bootstrap,entropy,5,sqrt,2,9,2,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 30}",0.7802690582959642,0.7937219730941704,0.7342342342342343,0.7694084218747896,0.02547106641232616,1309
0.06649231910705566,0.0009395444491908265,0.016609668731689453,0.0009262216181875563,bootstrap,entropy,5,sqrt,2,9,2,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 50}",0.7847533632286996,0.7937219730941704,0.7567567567567568,0.778410697693209,0.015743334235781028,1222
0.09641965230305989,0.0020617374000726886,0.022270997365315754,0.00046861903402084683,bootstrap,entropy,5,sqrt,2,9,2,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 70}",0.7668161434977578,0.8116591928251121,0.7612612612612613,0.7799121991947104,0.02256276996280837,1210
0.12267796198527019,0.004312160697778286,0.028917709986368816,0.0008146943522415847,bootstrap,entropy,5,sqrt,2,9,2,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 90}",0.7847533632286996,0.7982062780269058,0.7477477477477478,0.7769024630011176,0.02133453062167466,1240
0.01629320780436198,0.00044378719378308524,0.005315144856770833,0.00045066982528200875,bootstrap,entropy,5,sqrt,2,9,5,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 10}",0.7802690582959642,0.7443946188340808,0.7297297297297297,0.7514644689532582,0.021229586563915548,1385
0.04122630755106608,0.002618161406883724,0.010968446731567383,0.0008099189906709828,bootstrap,entropy,5,sqrt,2,9,5,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 30}",0.7937219730941704,0.7982062780269058,0.7387387387387387,0.7768889966199383,0.027038353993096065,1247
0.06449524561564128,0.0004708090396894128,0.01628867785135905,0.00046923507494211564,bootstrap,entropy,5,sqrt,2,9,5,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 50}",0.7757847533632287,0.8116591928251121,0.7072072072072072,0.764883717798516,0.043333426337090725,1343
0.09805115063985188,0.0030927740809013385,0.02462037404378255,0.0009481814734942805,bootstrap,entropy,5,sqrt,2,9,5,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 70}",0.7847533632286996,0.8161434977578476,0.7432432432432432,0.7813800347432635,0.029856839371423922,1197
0.12233813603719075,0.0030812983080886116,0.02892335255940755,0.0014096723492667926,bootstrap,entropy,5,sqrt,2,9,5,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 90}",0.7892376681614349,0.8295964125560538,0.7612612612612613,0.7933651139929166,0.028049956416358386,1083
0.014949878056844076,1.4894749003534928e-05,0.0050080617268880205,1.559086562445052e-05,bootstrap,entropy,5,sqrt,2,9,8,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 10}",0.7847533632286996,0.8251121076233184,0.7657657657657657,0.7918770788725945,0.02474614537525234,1090
0.04122694333394369,0.00046694477381859965,0.010970751444498697,1.1406501209264853e-06,bootstrap,entropy,5,sqrt,2,9,8,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 30}",0.7757847533632287,0.7668161434977578,0.7387387387387387,0.7604465451999084,0.01578038099976161,1358
0.06745354334513347,0.0004687855087128983,0.01665528615315755,0.00046923636710674425,bootstrap,entropy,5,sqrt,2,9,8,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 50}",0.7847533632286996,0.8026905829596412,0.7702702702702703,0.785904738819537,0.013260553483484492,1136
0.0930939515431722,0.001257128594043541,0.022617260615030926,0.00047977406672775893,bootstrap,entropy,5,sqrt,2,9,8,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 70}",0.7892376681614349,0.8071748878923767,0.7612612612612613,0.7858912724383575,0.01889292726316633,1151
0.12099965413411458,0.000933150426487678,0.02792469660441081,0.0008037890137619318,bootstrap,entropy,5,sqrt,2,9,8,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 90}",0.7847533632286996,0.7937219730941704,0.7792792792792793,0.7859182052007165,0.005953458030002513,1134
0.015305916468302408,0.0004825731954150382,0.004997094472249349,1.199118784675348e-05,bootstrap,entropy,5,sqrt,2,9,11,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 10}",0.6547085201793722,0.8161434977578476,0.7702702702702703,0.7470407627358301,0.0679216240071853,1396
0.04155715306599935,0.0012439649750000995,0.011302947998046875,0.0004725512774655653,bootstrap,entropy,5,sqrt,2,9,11,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 30}",0.7847533632286996,0.7668161434977578,0.7567567567567568,0.769442087827738,0.011579412224700752,1306
0.06946396827697754,0.0012529761883073643,0.017627398173014324,0.00045136662265819624,bootstrap,entropy,5,sqrt,2,9,11,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 50}",0.7757847533632287,0.7040358744394619,0.7432432432432432,0.7410212903486446,0.02933346453800617,1406
0.0973966121673584,0.0012488896498338469,0.022606690724690754,0.0004938708105816337,bootstrap,entropy,5,sqrt,2,9,11,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 70}",0.7847533632286996,0.7892376681614349,0.7657657657657657,0.7799189323853,0.010173866577418339,1206
0.12669221560160318,0.0024399695131175534,0.03057066599527995,0.000925268734201506,bootstrap,entropy,5,sqrt,2,9,11,90,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 90}",0.7488789237668162,0.8161434977578476,0.7522522522522522,0.772424891258972,0.030944382925072813,1289
0.01628899574279785,0.0004705275073815209,0.005652983983357747,0.0004709208275973758,bootstrap,entropy,5,sqrt,5,1,2,10,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.7982062780269058,0.8295964125560538,0.8063063063063063,0.8113696656297553,0.013305721630643719,897
0.043550332387288414,0.0004695720882093741,0.011303345362345377,0.0004694037531009595,bootstrap,entropy,5,sqrt,5,1,2,30,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.8026905829596412,0.8340807174887892,0.8018018018018018,0.8128577007500773,0.015011324893900668,869
0.06682070096333821,0.0008139068426192185,0.016622304916381836,0.0004701903326584075,bootstrap,entropy,5,sqrt,5,1,2,50,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.7892376681614349,0.8161434977578476,0.7972972972972973,0.8008928210721932,0.011274654761297727,1041
0.09108877182006836,0.0012447075871564143,0.02194102605183919,0.0008142960621244942,bootstrap,entropy,5,sqrt,5,1,2,70,"{'bootstrap': 'bootstrap', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 70}",0.7892376681614349,0.8385650224215246,0.7837837837837838,0.8038621581222478,0.024639437312727136,1026
